category,text
finances,"Loi n° 2024-34 du 8 juillet 2024, portant approbation de la convention de financement conclue le 16 mai 2024, entre l'Etat Tunisien et un groupe de banques locales pour le financement du budget de l'Etat(1). Au nom du peuple, L’Assemblée des représentants du peuple ayant adopté, Le Président de la République promulgue la loi dont la teneur suit  Article unique - Est approuvée, la convention de financement, annexée à la présente loi, conclue à Tunis le 16 mai 2024, entre l'Etat Tunisien et un groupe de banques locales d'un montant respectif de cent cinquante-six (156) millions d'euros et seize (16) millions de dollars américains pour le financement du budget de l'Etat. La présente loi sera publiée au Journal officiel de la République tunisienne et exécutée comme loi de l'Etat. Tunis, le 8 juillet 2024. Le Président de la République Kaïs Saïed"
finances,"Par décret n° 2024-412 du 4 juillet 2024. Monsieur Imed Khmiri, administrateur général, est nommé directeur général de la rémunération publique au ministère des finances."
finances,"Par arrêté de la ministre des finances du 10 juillet 2024. Il est mis fin aux fonctions de Madame Fatma Elbour, inspecteur en chef des services financiers, sous-directeur de l'organisation et des méthodes à la direction de l'organisation, des méthodes et de l'informatique au bureau central de l'organisation, des méthodes, de l'informatique et de la coordination régionale au ministère des finances."
finances,"Par arrêté de la ministre des finances du 28 juin 2024. Sont désignés membres de la commission de garantie des assurés Madame et Messieurs : - Mohamed Lazhar Mazigh: directeur général de la comptabilité publique et du recouvrement représentant du ministère des finances en replacement de Monsieur Hafedh Gharbi: président,, - Hassen Feki: président de l’association professionnelle des sociétés d’assurances en remplacement de Monsieur Habib Ben Hassine : membre, - Khadija Waddey: représentante de l’entreprise chargée de la gestion du fonds en replacement de Monsieur Hassen Feki: membre."
finances,Par arrêté de la ministre des finances du 16 février 2024. Monsieur Nabil Bahrini est nommé administrateur représentant le ministère de l'intérieur au conseil d'administration de l'Agence tunisienne de solidarité en remplacement de Madame Raoudha Dridi. 
finances,"Par arrêté de la ministre des finances du 16 février 2024. Monsieur Kamel Hendaoui est nommé administrateur représentant le ministère de l'industrie, des mines et de l'énergie au conseil d'administration de la Manufacture des tabacs de Kairouan en remplacement de Monsieur Saber Ben Kilani. "
finances,"Par arrêté de la ministre des finances du 16 février 2024. Monsieur Saber Ben Kilani est nommé administrateur représentant le ministère de l'industrie, des mines et de l'énergie au conseil d'administration de la Régie des alcools en remplacement de monsieur Kamel Hendaoui. "
finances,"Par arrêté de la ministre des finances du 9 février 2024. Madame Rym Bejaoui, conseiller des services financiers de deuxième degré, est chargée des fonctions d'un inspecteur des services financiers de première classe à l'unité de l'inspection des services fiscaux à la direction générale des impôts au ministère des finances. En application des dispositions de l'article 19 du décret n° 91-556 du 23 avril 1991, l'intéressée bénéficie du rang et des avantages accordés à un directeur d'administration centrale. "
finances,"Par décret n° 2024-111 du 7 février 2024. ll est mis fin aux fonctions de Monsieur Ahmed Khedher, contrôleur général des finances, en tant que secrétaire général du ministère des finances. "
finances,"Par décret n° 2024-112 du 7 février 2024. Il est mis fin à la nomination de Monsieur Ahmed Khedher, contrôleur général des finances, en qualité de chargé de mission au cabinet de la ministre des finances. "
finances,"Par décret n° 2024-113 du 7 février 2024. ll est mis fin aux fonctions de Madame Najet Omrani Jaouadi, commissaire général de police de 1ère classe, en tant que directeur général de la douane au ministère des finances. "
finances,"Par décret n° 2024-114 du 7 février 2024. Il est mis fin à la nomination de Madame Najet Omrani Jaouadi, commissaire général de police de 1ère classe, en qualité de chargé de mission au cabinet de la ministre des finances. "
finances,Par arrêté de la ministre des finances du 9 juillet 2024. Messieur et Madame dont les noms suivent sont nommés administrateurs représentants le ministère des finances au conseil d'administration de la Régie Nationale des Tabacs et des Allumettes: - Monsieur Youssef Khlif en remplacement de Madame Saloua Medfai. - Madame Latifa Dridi en remplacement de Madame Nour El Houda Abid. 
finances,"Arrêté de la ministre des finances du 10 juillet 2024, portant délégation de signature. La ministre des finances, Vu la Constitution, Vu la loi n° 83-112 du 12 décembre 1983, portant statut général des personnels de l’Etat des collectivités locales et des établissements publics à caractère administratif, ensemble les textes qui l’ont modifiée ou complétée et notamment la loi n° 2023-13 du 11 décembre 2023 portant loi de finances pour l'année 2024, Vu le décret n° 75-384 du 17 juin 1975, autorisant les ministres et secrétaires d’Etat à déléguer leur signature, Vu le décret n° 91-556 du 23 avril 1991, portant organisation du ministère des finance, ensemble les textes qui l’ont modifié ou complété et notamment le décret gouvernemental n° 2019-491 du 10 juin 2019, Vu le décret Présidentiel n° 2021-138 du 11 octobre 2021, portant nomination des membres du Gouvernement, Vu le décret n° 2023- 550 du 1er août 2023, portant nomination du Chef du Gouvernement, Vu le décret n° 2024-412 du 4 juillet 2024, portant nomination de Monsieur Imed Khmiri, administrateur général, directeur général de rémunération publique au ministère des finances. Arrête Article premier - Conformément au paragraphe 2 de l’article premier du décret n° 75-384 du 17 juin 1975 susvisé, Monsieur Imed Khmiri, le directeur général de rémunération publique au ministère des finances, est habilité à signer par délégation de la ministre des finances tous les actes rentrant dans le cadre de ses attributions à l’exception des actes à caractère réglementaire. Art. 2 - Le présent arrêté sera publié au Journal officiel de la République tunisienne et prend effet à compter du 4 juillet 2024. Tunis, le 10 juillet 2024. La ministre des finances Sihem Boughdiri Nemsia"
finances,"Par décret n° 2024-427 du 9 juillet 2024. Il est mis fin à la nomination de Monsieur Faouzi Mallek, colonel major des douanes, en qualité de chef de l’unité de l’encadrement des investisseurs au ministère des finances."
finances,"Par décret n° 2024-418 du 9 juillet 2024. Il est mis fin à la nomination de Madame Oumaya Jamai épouse Sahraoui, conseiller de presse en chef, en qualité de chargé de mission au cabinet de la ministre des finances"
finances,"Par décret n° 2024-410 du 4 juillet 2024. Il est mis fin aux fonctions de Monsieur Habib Khélifi, inspecteur central des services financiers, chargé de mission au cabinet du ministre de l'intérieur à compter du 18 juin 2024."
finances,Par arrêté de la ministre des finances du 9 juillet 2024. Madame Saloua Medfai est nommée administrateur représentant l'Etat au conseil d'administration de la Compagnie Tunisienne pour l'Assurance du Commerce Extérieur en remplacement de Monsieur Habib Houij. 
finances,"Arrêté de la ministre des finances du 4 juillet 2024, portant ouverture du concours externe sur épreuves pour le recrutement de sergents des douanes. La ministre des finances, Vu la Constitution, Vu la loi n° 95-46 du 15 mai 1995, fixant le statut général des agents des douanes, ensemble les textes qui l'ont modifié ou complété, notamment la loi organique n° 2013-28 du 30 juillet 2013, Vu le décret n° 96-2311 du 3 décembre 1996, portant statut particulier des agents des services douaniers, ensemble les textes qui l'ont modifié ou complété, notamment le décret n° 2013-1401 du 22 avril 2013, Vu le décret n° 2007-4130 du 18 décembre 2007, définissant les cycles de formation des agents des douanes, tel qu’il a été modifié et complété par le décret n° 2011-3398 du 31 octobre 2011, Vu le décret Présidentiel n° 2021-138 du 11 octobre 2021, portant nomination des membres du Gouvernement, Vu le décret n° 2023-550 du 1er août 2023, portant nomination du Chef du Gouvernement, Vu l’arrêté du ministre des finances du 14 avril 2008, fixant les modalités d’organisation du concours externe sur épreuves pour le recrutement de sergents des douanes. Arrête: Article premier - Est ouvert au ministère des finances (direction générale des douanes), le 22 août 2024 et jours suivants, un concours externe sur épreuves pour le recrutement de sergents des douanes. Art. 2 - Le nombre de postes à pourvoir est fixé à deux cent (200) postes. Art. 3 - La date de clôture de la liste des candidatures est fixée au 22 juillet 2024. Art. 4 - Le présent arrêté sera publié au Journal officiel de la République tunisienne. Tunis, le 4 juillet 2024. La ministre des finances Sihem Boughdiri Nemsia Vu Le Chef du Gouvernement Ahmed Hachani"
industrie,"Par arrêté de la ministre de l'industrie, des Monsieur Adel Sellimi est nommé administrateur représentant le ministère de l'industrie, des mines et de l'énergie au conseil d'administration de la Société Tunisienne de Sidérurgie ''ELFOULEDH'' et ce, en remplacement de Monsieur Sami Zerii."
industrie,"Par arrêté de la ministre de l'industrie, des Madame Naziha Semmani est nommée administrateur représentant le ministère de l'industrie, des mines et de l'énergie au conseil d'administration de la Société les Ciments de Bizerte, et ce, en remplacement de Madame Boutheina Boukamcha."
